NUM_ZONA,COD_MUNICIPIO,MUNICIPIO,COD_LOCAL,NOM_LOCAL,DES_ENDERECO,NOM_BAIRRO,NUM_CEP,NUM_SECAO,QTD_APTOS,situacao do local de votação
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,48,302,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,49,303,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,50,304,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,51,305,Ativo
57,13242,GUAIÚBA,1201,EEBM JOSE CABRAL DE ARAUJO,RUA PEDRO AUGUSTO 91,CENTRO,61890000,52,311,Ativo
57,13242,GUAIÚBA,1201,EEBM JOSE CABRAL DE ARAUJO,RUA PEDRO AUGUSTO 91,CENTRO,61890000,53,311,Ativo
57,13242,GUAIÚBA,1201,EEBM JOSE CABRAL DE ARAUJO,RUA PEDRO AUGUSTO 91,CENTRO,61890000,54,311,Ativo
57,13242,GUAIÚBA,1201,EEBM JOSE CABRAL DE ARAUJO,RUA PEDRO AUGUSTO 91,CENTRO,61890000,55,312,Ativo
57,13242,GUAIÚBA,1201,EEBM JOSE CABRAL DE ARAUJO,RUA PEDRO AUGUSTO 91,CENTRO,61890000,56,312,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,57,0,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,58,260,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,59,260,Ativo
57,13242,GUAIÚBA,1287,CENTRO EDUCACAO INFANTIL DEODORO VALENTIM MAIA,"RUA GUILHERME PEREIRA SOUSA, S/N",ITACIMA,61890000,60,315,Ativo
57,13242,GUAIÚBA,1287,CENTRO EDUCACAO INFANTIL DEODORO VALENTIM MAIA,"RUA GUILHERME PEREIRA SOUSA, S/N",ITACIMA,61890000,61,316,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,62,259,Ativo
57,13242,GUAIÚBA,1333,EEBM SAO FRANCISCO,"RUA MANOEL BANDEIRA, S/N",AGUA VERDE,61890000,66,346,Ativo
57,13242,GUAIÚBA,1333,EEBM SAO FRANCISCO,"RUA MANOEL BANDEIRA, S/N",AGUA VERDE,61890000,67,343,Ativo
57,13242,GUAIÚBA,1333,EEBM SAO FRANCISCO,"RUA MANOEL BANDEIRA, S/N",AGUA VERDE,61890000,68,345,Ativo
57,13242,GUAIÚBA,1635,POLO DE ATENDIMENTO CARLOS MOREIRA MEDEIROS,"RUA MANOEL MOREIRA, S/N",AGUA VERDE,61890000,69,284,Ativo
57,13242,GUAIÚBA,1635,POLO DE ATENDIMENTO CARLOS MOREIRA MEDEIROS,"RUA MANOEL MOREIRA, S/N",AGUA VERDE,61890000,70,283,Ativo
57,13242,GUAIÚBA,1341,EEBM FRANCISCO BANDEIRA TORRES,"RUA OTAVIO MOREIRA, 47",AGUA VERDE,61890000,85,345,Ativo
57,13242,GUAIÚBA,1430,ESCOLA DE 1 GRAU MARIA DE LOURDES PEREIRA,"RUA JOSE DE CASTRO PEREIRA, 903",BAU,61890000,87,245,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,88,304,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,92,292,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,93,304,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,94,259,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,96,303,Ativo
57,13242,GUAIÚBA,1635,POLO DE ATENDIMENTO CARLOS MOREIRA MEDEIROS,"RUA MANOEL MOREIRA, S/N",AGUA VERDE,61890000,99,280,Ativo
57,13242,GUAIÚBA,1465,EEBM MANUEL XAVIER PIRES,DOURADOS,DOURADOS,61890000,105,289,Ativo
57,13242,GUAIÚBA,1473,CEI MARIA JOSE SOUSA SILVA,SAO JERONIMO,SAO JERONIMO,61890000,106,290,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,114,289,Ativo
57,13242,GUAIÚBA,1449,ESCOLA DE 1 GRAU FRANCISCO ALVES SALDANHA,CARRAPATEIRA,ITACIMA,61890000,118,308,Ativo
57,13242,GUAIÚBA,1287,CENTRO EDUCACAO INFANTIL DEODORO VALENTIM MAIA,"RUA GUILHERME PEREIRA SOUSA, S/N",ITACIMA,61890000,119,315,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,124,291,Ativo
57,13242,GUAIÚBA,1341,EEBM FRANCISCO BANDEIRA TORRES,"RUA OTAVIO MOREIRA, 47",AGUA VERDE,61890000,125,347,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,126,0,Ativo
57,13242,GUAIÚBA,1228,EEBM MANUEL BALTAZAR DE FREITAS,RUA LEIRIA DE ANDRADE 409,CENTRO,61890000,127,303,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,140,290,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,141,288,Ativo
57,13242,GUAIÚBA,1430,ESCOLA DE 1 GRAU MARIA DE LOURDES PEREIRA,"RUA JOSE DE CASTRO PEREIRA, 903",BAU,61890000,144,242,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,149,291,Ativo
57,13242,GUAIÚBA,1279,EEBM FRANCISCO PEREIRA DE ANDRADE,"RUA LUIS PEREIRA DE ANDRADE, S/N",ITACIMA,61890000,151,258,Ativo
57,13242,GUAIÚBA,1473,CEI MARIA JOSE SOUSA SILVA,SAO JERONIMO,SAO JERONIMO,61890000,165,289,Ativo
57,13242,GUAIÚBA,1341,EEBM FRANCISCO BANDEIRA TORRES,"RUA OTAVIO MOREIRA, 47",AGUA VERDE,61890000,169,348,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,181,294,Ativo
57,13242,GUAIÚBA,1619,EEBM HILDA FRADIQUE ACCIOLY,"RUA RAIMUNDO BANDEIRA, SN",PINHEIRO,61890000,184,294,Ativo
57,13242,GUAIÚBA,1619,EEBM HILDA FRADIQUE ACCIOLY,"RUA RAIMUNDO BANDEIRA, SN",PINHEIRO,61890000,188,296,Ativo
57,13242,GUAIÚBA,1619,EEBM HILDA FRADIQUE ACCIOLY,"RUA RAIMUNDO BANDEIRA, SN",PINHEIRO,61890000,192,294,Ativo
57,13242,GUAIÚBA,1465,EEBM MANUEL XAVIER PIRES,DOURADOS,DOURADOS,61890000,201,290,Ativo
57,13242,GUAIÚBA,1430,ESCOLA DE 1 GRAU MARIA DE LOURDES PEREIRA,"RUA JOSE DE CASTRO PEREIRA, 903",BAU,61890000,202,246,Ativo
57,13242,GUAIÚBA,1473,CEI MARIA JOSE SOUSA SILVA,SAO JERONIMO,SAO JERONIMO,61890000,216,289,Ativo
57,13242,GUAIÚBA,1449,ESCOLA DE 1 GRAU FRANCISCO ALVES SALDANHA,CARRAPATEIRA,ITACIMA,61890000,217,308,Ativo
57,13242,GUAIÚBA,1619,EEBM HILDA FRADIQUE ACCIOLY,"RUA RAIMUNDO BANDEIRA, SN",PINHEIRO,61890000,229,288,Ativo
57,13242,GUAIÚBA,1430,ESCOLA DE 1 GRAU MARIA DE LOURDES PEREIRA,"RUA JOSE DE CASTRO PEREIRA, 903",BAU,61890000,262,243,Ativo
57,13242,GUAIÚBA,1643,EEM JOSÉ TRISTÃO FILHO,"RUA MARIA DO CARMO, 100",HELDER BEZERRA,61890000,267,291,Ativo
57,13242,GUAIÚBA,1651,EEB JOSE VIEIRA MARTINS,"CE 060, S/N",MATA FRESCA,61890000,268,277,Ativo
57,13242,GUAIÚBA,1635,POLO DE ATENDIMENTO CARLOS MOREIRA MEDEIROS,"RUA MANOEL MOREIRA, S/N",AGUA VERDE,61890000,269,277,Ativo
57,13242,GUAIÚBA,1619,EEBM HILDA FRADIQUE ACCIOLY,"RUA RAIMUNDO BANDEIRA, SN",PINHEIRO,61890000,274,292,Ativo
57,13242,GUAIÚBA,1660,ESCOLA DE EDUCAÇÃO BASICA SANTO ANTONIO,"RUA JOAQUIM DIAS DA CUNHA, S/N",SANTO ANTONIO,61890000,282,343,Ativo
57,13242,GUAIÚBA,1473,CEI MARIA JOSE SOUSA SILVA,SAO JERONIMO,SAO JERONIMO,61890000,292,289,Ativo
57,13242,GUAIÚBA,1465,EEBM MANUEL XAVIER PIRES,DOURADOS,DOURADOS,61890000,293,288,Ativo
57,13242,GUAIÚBA,1660,ESCOLA DE EDUCAÇÃO BASICA SANTO ANTONIO,"RUA JOAQUIM DIAS DA CUNHA, S/N",SANTO ANTONIO,61890000,295,340,Ativo
57,13242,GUAIÚBA,1430,ESCOLA DE 1 GRAU MARIA DE LOURDES PEREIRA,"RUA JOSE DE CASTRO PEREIRA, 903",BAU,61890000,300,243,Ativo
57,13242,GUAIÚBA,1660,ESCOLA DE EDUCAÇÃO BASICA SANTO ANTONIO,"RUA JOAQUIM DIAS DA CUNHA, S/N",SANTO ANTONIO,61890000,301,340,Ativo
57,13242,GUAIÚBA,1651,EEB JOSE VIEIRA MARTINS,"CE 060, S/N",MATA FRESCA,61890000,315,194,Ativo
57,13242,GUAIÚBA,1678,CEI JONAS ACCIOLY,RUA D CONJUNTO SANTO EXPEDITO,BAU,61890000,328,133,Ativo
57,13242,GUAIÚBA,1686,CRAS JOSE FERREIRA DA FROTA,"RUA SAO CRISTOVAO, S/N",SANTO ANTONIO,61890000,336,229,Ativo
74,14010,GUARACIABA DO NORTE,1350,EEF FRANCISCO JOSÉ FEITOSA - MORRINHOS NOVOS II,MORRINHOS NOVOS,DISTRITO,62380000,1,271,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,3,218,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,4,185,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,6,219,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,7,186,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,8,290,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,9,289,Ativo
74,14010,GUARACIABA DO NORTE,1821,ESCOLA TÉCNICA - E.E.E. PROFISSIONAL DEPUTADO JOSÉ MARIA MELO,"AV. TENENTE MATIAS, S/N",SEDE,62380000,10,206,Ativo
74,14010,GUARACIABA DO NORTE,1821,ESCOLA TÉCNICA - E.E.E. PROFISSIONAL DEPUTADO JOSÉ MARIA MELO,"AV. TENENTE MATIAS, S/N",SEDE,62380000,11,205,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,12,332,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,13,337,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,14,336,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,15,333,Ativo
74,14010,GUARACIABA DO NORTE,1821,ESCOLA TÉCNICA - E.E.E. PROFISSIONAL DEPUTADO JOSÉ MARIA MELO,"AV. TENENTE MATIAS, S/N",SEDE,62380000,16,203,Ativo
74,14010,GUARACIABA DO NORTE,1821,ESCOLA TÉCNICA - E.E.E. PROFISSIONAL DEPUTADO JOSÉ MARIA MELO,"AV. TENENTE MATIAS, S/N",SEDE,62380000,17,207,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,18,289,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,19,338,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,20,333,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,21,287,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,22,288,Ativo
74,14010,GUARACIABA DO NORTE,1104,ESCOLA MUNICIPAL D PEDRO I,RUA 12 DE MAIO - CENTRO,SEDE,62380000,23,334,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,24,287,Ativo
74,14010,GUARACIABA DO NORTE,1228,ESCOLA DE ENSINO MEDIO MARIA MARINA SOARES,RUA 12 DE NOVEMBRO - CENTRO,SEDE,62380000,25,347,Ativo
74,14010,GUARACIABA DO NORTE,1821,ESCOLA TÉCNICA - E.E.E. PROFISSIONAL DEPUTADO JOSÉ MARIA MELO,"AV. TENENTE MATIAS, S/N",SEDE,62380000,26,207,Ativo
74,14010,GUARACIABA DO NORTE,1449,INSTITUTO PROMOCIONAL BENJAMIM SOARES (PATRONATO),RUA PADRE BERNARDINO MEMORIA - CENTRO,SEDE,62380000,27,314,Ativo
74,14010,GUARACIABA DO NORTE,1449,INSTITUTO PROMOCIONAL BENJAMIM SOARES (PATRONATO),RUA PADRE BERNARDINO MEMORIA - CENTRO,SEDE,62380000,28,314,Ativo
74,14010,GUARACIABA DO NORTE,1228,ESCOLA DE ENSINO MEDIO MARIA MARINA SOARES,RUA 12 DE NOVEMBRO - CENTRO,SEDE,62380000,29,345,Ativo
74,14010,GUARACIABA DO NORTE,1228,ESCOLA DE ENSINO MEDIO MARIA MARINA SOARES,RUA 12 DE NOVEMBRO - CENTRO,SEDE,62380000,30,347,Ativo
74,14010,GUARACIABA DO NORTE,1236,ESCOLA DE 1 GRAU MONSENHOR ANTONINO,RUA MONSENHOR EURICO,SEDE,62380000,31,326,Ativo
74,14010,GUARACIABA DO NORTE,1244,ESCOLA MUNICIPAL DE BANANEIRAS,BANANEIRAS,DISTRITO,62380000,32,297,Ativo
74,14010,GUARACIABA DO NORTE,1180,E.E.I.F. JOÃO BARRETO DOS SANTOS,RUA 12 DE MAIO - CENTRO,SEDE,62380000,33,333,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,34,182,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,35,184,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,36,183,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,37,184,Ativo
74,14010,GUARACIABA DO NORTE,1848,EEF MANOEL BANDEIRA DE MOURA (ESCOLA NOVA DA MARTINSLÂNDIA),MARTINSLANDIA,DISTRITO,62380000,38,289,Ativo
74,14010,GUARACIABA DO NORTE,1350,EEF FRANCISCO JOSÉ FEITOSA - MORRINHOS NOVOS II,MORRINHOS NOVOS,DISTRITO,62380000,50,274,Ativo
74,14010,GUARACIABA DO NORTE,1350,EEF FRANCISCO JOSÉ FEITOSA - MORRINHOS NOVOS II,MORRINHOS NOVOS,DISTRITO,62380000,51,270,Ativo
74,14010,GUARACIABA DO NORTE,1368,E.E.I.F. LIMOEIRO,LIMOEIRO,DISTRITO,62380000,52,330,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,56,221,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,57,219,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,58,221,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,59,185,Ativo
74,14010,GUARACIABA DO NORTE,1422,E.E.I.F. GUARANI II,GUARANI - VARZEA DOS ESPINHOS,DISTRITO,62380000,60,301,Ativo
74,14010,GUARACIABA DO NORTE,1449,INSTITUTO PROMOCIONAL BENJAMIM SOARES (PATRONATO),RUA PADRE BERNARDINO MEMORIA - CENTRO,SEDE,62380000,63,312,Ativo
74,14010,GUARACIABA DO NORTE,1449,INSTITUTO PROMOCIONAL BENJAMIM SOARES (PATRONATO),RUA PADRE BERNARDINO MEMORIA - CENTRO,SEDE,62380000,64,313,Ativo
74,14010,GUARACIABA DO NORTE,1350,EEF FRANCISCO JOSÉ FEITOSA - MORRINHOS NOVOS II,MORRINHOS NOVOS,DISTRITO,62380000,65,273,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,68,220,Ativo
74,14010,GUARACIABA DO NORTE,1406,ESCOLA DE ENS FUND JOSE GERARDO COELHO - SUSSUANHA,SUSSUANHA,DISTRITO,62380000,69,223,Ativo
74,14010,GUARACIABA DO NORTE,1783,E.E.I.F DE SANTO ANTONIO DOS CAMELOS ANEXO,SANTO ANTONIO DOS CAMELOS,DISTRITO,62380000,70,282,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,71,185,Ativo
74,14010,GUARACIABA DO NORTE,1546,ESCOLA MUNICIPAL DE ALEGRE,ALEGRE - MORRINHOS NOVOS,DISTRITO,62380000,75,268,Ativo
74,14010,GUARACIABA DO NORTE,1600,ESCOLA MUNICIPAL DE DESCOBERTA,DESCOBERTA - MORRINHOS NOVOS,DISTRITO,62380000,76,205,Ativo
74,14010,GUARACIABA DO NORTE,1562,E.E.I.F. JOAO EUFRASIO FILHO,MOCAMBO - VARZEA DOS ESPINHOS,DISTRITO,62380000,77,344,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,80,288,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,81,286,Ativo
74,14010,GUARACIABA DO NORTE,1180,E.E.I.F. JOÃO BARRETO DOS SANTOS,RUA 12 DE MAIO - CENTRO,SEDE,62380000,82,336,Ativo
74,14010,GUARACIABA DO NORTE,1236,ESCOLA DE 1 GRAU MONSENHOR ANTONINO,RUA MONSENHOR EURICO,SEDE,62380000,83,329,Ativo
74,14010,GUARACIABA DO NORTE,1236,ESCOLA DE 1 GRAU MONSENHOR ANTONINO,RUA MONSENHOR EURICO,SEDE,62380000,84,323,Ativo
74,14010,GUARACIABA DO NORTE,1635,ESCOLA MUNICIPAL DE PALMEIRAS,PALMEIRAS,DISTRITO,62380000,85,248,Ativo
74,14010,GUARACIABA DO NORTE,1627,ESCOLA MUNICIPAL DE SAO FELIX,SAO FELIX,DISTRITO,62380000,86,217,Ativo
74,14010,GUARACIABA DO NORTE,1600,ESCOLA MUNICIPAL DE DESCOBERTA,DESCOBERTA - MORRINHOS NOVOS,DISTRITO,62380000,87,209,Ativo
74,14010,GUARACIABA DO NORTE,1597,ESCOLA MUNICIPAL DE BURACO DAGUA,BURACO DAGUA - MORRINHOS NOVOS,DISTRITO,62380000,88,255,Ativo
74,14010,GUARACIABA DO NORTE,1651,ESCOLA MUNICIPAL DE CRUZ DAS ALMAS,CRUZ DAS ALMAS,DISTRITO,62380000,89,325,Ativo
74,14010,GUARACIABA DO NORTE,1422,E.E.I.F. GUARANI II,GUARANI - VARZEA DOS ESPINHOS,DISTRITO,62380000,91,301,Ativo
74,14010,GUARACIABA DO NORTE,1619,ESCOLA MUNICIPAL DE BOQUEIRAO,BOQUEIRAO - MORRINHOS NOVOS,DISTRITO,62380000,92,165,Ativo
74,14010,GUARACIABA DO NORTE,1180,E.E.I.F. JOÃO BARRETO DOS SANTOS,RUA 12 DE MAIO - CENTRO,SEDE,62380000,93,336,Ativo
74,14010,GUARACIABA DO NORTE,1180,E.E.I.F. JOÃO BARRETO DOS SANTOS,RUA 12 DE MAIO - CENTRO,SEDE,62380000,94,332,Ativo
74,14010,GUARACIABA DO NORTE,1180,E.E.I.F. JOÃO BARRETO DOS SANTOS,RUA 12 DE MAIO - CENTRO,SEDE,62380000,95,334,Ativo
74,14010,GUARACIABA DO NORTE,1643,SALAO COMUNITARIO DO ABC - CACIMBA DO MEIO,CACIMBA DO MEIO,DISTRITO,62380000,96,255,Ativo
74,14010,GUARACIABA DO NORTE,1660,ESCOLA MUNICIPAL DE VARZEA REDONDA,VARZEA REDONDA,DISTRITO,62380000,98,290,Ativo
74,14010,GUARACIABA DO NORTE,1783,E.E.I.F DE SANTO ANTONIO DOS CAMELOS ANEXO,SANTO ANTONIO DOS CAMELOS,DISTRITO,62380000,99,283,Ativo
74,14010,GUARACIABA DO NORTE,1848,EEF MANOEL BANDEIRA DE MOURA (ESCOLA NOVA DA MARTINSLÂNDIA),MARTINSLANDIA,DISTRITO,62380000,101,291,Ativo
74,14010,GUARACIABA DO NORTE,1562,E.E.I.F. JOAO EUFRASIO FILHO,MOCAMBO - VARZEA DOS ESPINHOS,DISTRITO,62380000,106,348,Ativo
74,14010,GUARACIABA DO NORTE,1244,ESCOLA MUNICIPAL DE BANANEIRAS,BANANEIRAS,DISTRITO,62380000,108,300,Ativo
74,14010,GUARACIABA DO NORTE,1180,E.E.I.F. JOÃO BARRETO DOS SANTOS,RUA 12 DE MAIO - CENTRO,SEDE,62380000,109,336,Ativo
74,14010,GUARACIABA DO NORTE,1660,ESCOLA MUNICIPAL DE VARZEA REDONDA,VARZEA REDONDA,DISTRITO,62380000,110,288,Ativo
74,14010,GUARACIABA DO NORTE,1627,ESCOLA MUNICIPAL DE SAO FELIX,SAO FELIX,DISTRITO,62380000,111,215,Ativo
74,14010,GUARACIABA DO NORTE,1686,E.E.I.F. ANA FERREIRA CHAVES,SITIO LAGOA DOS SILVANOS,DISTRITO,62380000,112,333,Ativo
74,14010,GUARACIABA DO NORTE,1694,ESCOLA MUNICIPAL DE GARRANCHO VELHO,GARRANCHO VELHO,DISTRITO,62380000,113,314,Ativo
74,14010,GUARACIABA DO NORTE,1740,ESCOLA MUNICIPAL DE RAMADA,SITIO RAMADA,DISTRITO,62380000,114,256,Ativo
74,14010,GUARACIABA DO NORTE,1759,E.E.I.F. BURITI DAS FLORES,SITIO CANUDOS,DISTRITO,62380000,115,190,Ativo
74,14010,GUARACIABA DO NORTE,1848,EEF MANOEL BANDEIRA DE MOURA (ESCOLA NOVA DA MARTINSLÂNDIA),MARTINSLANDIA,DISTRITO,62380000,122,293,Ativo
74,14010,GUARACIABA DO NORTE,1651,ESCOLA MUNICIPAL DE CRUZ DAS ALMAS,CRUZ DAS ALMAS,DISTRITO,62380000,124,324,Ativo
74,14010,GUARACIABA DO NORTE,1449,INSTITUTO PROMOCIONAL BENJAMIM SOARES (PATRONATO),RUA PADRE BERNARDINO MEMORIA - CENTRO,SEDE,62380000,125,0,Ativo
74,14010,GUARACIABA DO NORTE,1260,E.E.I.F. SILVESTRE MESQUITA,VARZEA DOS ESPINHOS,DISTRITO,62380000,126,0,Ativo
74,14010,GUARACIABA DO NORTE,1350,EEF FRANCISCO JOSÉ FEITOSA - MORRINHOS NOVOS II,MORRINHOS NOVOS,DISTRITO,62380000,127,0,Ativo
74,14010,GUARACIABA DO NORTE,1449,INSTITUTO PROMOCIONAL BENJAMIM SOARES (PATRONATO),RUA PADRE BERNARDINO MEMORIA - CENTRO,SEDE,62380000,129,313,Ativo
74,14010,GUARACIABA DO NORTE,1228,ESCOLA DE ENSINO MEDIO MARIA MARINA SOARES,RUA 12 DE NOVEMBRO - CENTRO,SEDE,62380000,130,342,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,131,286,Ativo
74,14010,GUARACIABA DO NORTE,1856,CENTRO PASTORAL NOSSA SENHORA DOS PRAZERES,"R. CEL.CLÍNIO MEMÓRIA, 281 - CENTRO",CENTRO,62380000,134,287,Ativo
74,14010,GUARACIABA DO NORTE,1562,E.E.I.F. JOAO EUFRASIO FILHO,MOCAMBO - VARZEA DOS ESPINHOS,DISTRITO,62380000,135,341,Ativo
74,14010,GUARACIABA DO NORTE,1767,E.E.I.F DE BURITI APUA,SITIO ESTIVA,DISTRITO,62380000,137,283,Ativo
